-0.0186983,-0.0218040,-0.0249808,-0.0280600,-0.0308100,-0.0330209,-0.0345532,-0.0353561,-0.0354636,-0.0349815,-0.0340687,-0.0329146,-0.0317111,-0.0306242,-0.0297723,-0.0292165,-0.0289595,-0.0289473,-0.0290753,-0.0292037,-0.0291804,-0.0288699,-0.0281833,-0.0270982,-0.0256565,-0.0239407,-0.0220435,-0.0200477,-0.0180178,-0.0159993,-0.0140202,-0.0120999,-0.0102600,-0.0085310,-0.0069460,-0.0055291,-0.0042907,-0.0032323,-0.0023498,-0.0016260,-0.0010187,-0.0004603, 0.0001243, 0.0007864, 0.0015298, 0.0023068, 0.0030378, 0.0036404, 0.0040537, 0.0042465, 0.0042143, 0.0039684, 0.0035251, 0.0029013, 0.0021196, 0.0012168, 0.0002472,-0.0007219,-0.0016212,-0.0023941,-0.0030125,-0.0034850,-0.0038550,-0.0041845
-0.0192885,-0.0218595,-0.0245169,-0.0271078,-0.0294127,-0.0312279,-0.0324144,-0.0329173,-0.0327624,-0.0320441,-0.0309068,-0.0295239,-0.0280721,-0.0267073,-0.0255448,-0.0246519,-0.0240449,-0.0236891,-0.0235018,-0.0233654,-0.0231469,-0.0227243,-0.0220153,-0.0209954,-0.0196978,-0.0181914,-0.0165531,-0.0148486,-0.0131265,-0.0114175,-0.0097379,-0.0080974,-0.0065107,-0.0050022,-0.0035996,-0.0023230,-0.0011825,-0.0001844, 0.0006647, 0.0013674, 0.0019498, 0.0024663, 0.0029842, 0.0035547, 0.0041895, 0.0048548, 0.0054869, 0.0060176, 0.0063948, 0.0065894, 0.0065928, 0.0064091, 0.0060470, 0.0055182, 0.0048423, 0.0040542, 0.0032059, 0.0023602, 0.0015805, 0.0009172, 0.0003950, 0.0000052,-0.0002923,-0.0005543
-0.0196629,-0.0216398,-0.0237200,-0.0257694,-0.0275840,-0.0289688,-0.0297857,-0.0299750,-0.0295527,-0.0285992,-0.0272414,-0.0256327,-0.0239317,-0.0222809,-0.0207918,-0.0195377,-0.0185503,-0.0178172,-0.0172816,-0.0168518,-0.0164178,-0.0158746,-0.0151475,-0.0142105,-0.0130863,-0.0118280,-0.0104936,-0.0091294,-0.0077652,-0.0064152,-0.0050822,-0.0037657,-0.0024723,-0.0012195,-0.0000288, 0.0010841, 0.0021098, 0.0030366, 0.0038462, 0.0045242, 0.0050786, 0.0055479, 0.0059898, 0.0064552, 0.0069647, 0.0075003, 0.0080171, 0.0084637, 0.0087982, 0.0089940, 0.0090378, 0.0089251, 0.0086561, 0.0082362, 0.0076815, 0.0070250, 0.0063153, 0.0056099, 0.0049649, 0.0044238, 0.0040071, 0.0037061, 0.0034850, 0.0032933
-0.0198432,-0.0211705,-0.0226192,-0.0240771,-0.0253589,-0.0262796,-0.0267036,-0.0265652,-0.0258695,-0.0246806,-0.0231047,-0.0212721,-0.0193199,-0.0173749,-0.0155432,-0.0139045,-0.0125077,-0.0113650,-0.0104492,-0.0096982,-0.0090289,-0.0083558,-0.0076136,-0.0067745,-0.0058498,-0.0048743,-0.0038844,-0.0029043,-0.0019427,-0.0009957,-0.0000511, 0.0009027, 0.0018676, 0.0028336, 0.0037864, 0.0047154, 0.0056120, 0.0064588, 0.0072242, 0.0078755, 0.0083998, 0.0088179, 0.0091762, 0.0095245, 0.0098930, 0.0102819, 0.0106677, 0.0110182, 0.0113035, 0.0114996, 0.0115880, 0.0115546, 0.0113895, 0.0110911, 0.0106717, 0.0101616, 0.0096058, 0.0090555, 0.0085584, 0.0081499, 0.0078458, 0.0076377, 0.0074947, 0.0073744
-0.0199206,-0.0205692,-0.0213566,-0.0221946,-0.0229176,-0.0233531,-0.0233679,-0.0228913,-0.0219168,-0.0204911,-0.0186985,-0.0166449,-0.0144440,-0.0122059,-0.0100306,-0.0080036,-0.0061914,-0.0046318,-0.0033280,-0.0022493,-0.0013403,-0.0005365, 0.0002175, 0.0009512, 0.0016655, 0.0023449, 0.0029753, 0.0035558, 0.0040992, 0.0046284, 0.0051705, 0.0057483, 0.0063723, 0.0070405, 0.0077455, 0.0084824, 0.0092434, 0.0100050, 0.0107225, 0.0113442, 0.0118360, 0.0121998, 0.0124702, 0.0126957, 0.0129163, 0.0131510, 0.0133989, 0.0136477, 0.0138802, 0.0140754, 0.0142092, 0.0142572, 0.0141994, 0.0140267, 0.0137472, 0.0133887, 0.0129920, 0.0126016, 0.0122562, 0.0119830, 0.0117926, 0.0116770, 0.0116110, 0.0115604
-0.0199962,-0.0199685,-0.0200949,-0.0203101,-0.0204693,-0.0204127,-0.0200113,-0.0191904,-0.0179328,-0.0162686,-0.0142611,-0.0119922,-0.0095530,-0.0070373,-0.0045383,-0.0021471, 0.0000542, 0.0020036, 0.0036697, 0.0050538, 0.0061848, 0.0071077, 0.0078682, 0.0084976, 0.0090087, 0.0094042, 0.0096915, 0.0098915, 0.0100372, 0.0101691, 0.0103282, 0.0105475, 0.0108460, 0.0112285, 0.0116949, 0.0122449, 0.0128716, 0.0135459, 0.0142111, 0.0147975, 0.0152519, 0.0155582, 0.0157400, 0.0158445, 0.0159209, 0.0160060, 0.0161202, 0.0162703, 0.0164507, 0.0166433, 0.0168187, 0.0169429, 0.0169862, 0.0169326, 0.0167863, 0.0165724, 0.0163279, 0.0160905, 0.0158905, 0.0157467, 0.0156650, 0.0156376, 0.0156449, 0.0156605
-0.0201466,-0.0194803,-0.0189791,-0.0185980,-0.0182119,-0.0176746,-0.0168625,-0.0156991,-0.0141588,-0.0122579,-0.0100412,-0.0075696,-0.0049143,-0.0021543, 0.0006230, 0.0033230, 0.0058508, 0.0081252, 0.0100915, 0.0117269, 0.0130382, 0.0140542, 0.0148126, 0.0153468, 0.0156795, 0.0158292, 0.0158215, 0.0156951, 0.0155001, 0.0152911, 0.0151206, 0.0150305, 0.0150462, 0.0151790, 0.0154344, 0.0158161, 0.0163175, 0.0169050, 0.0175116, 0.0180539, 0.0184628, 0.0187080, 0.0188041, 0.0187972, 0.0187442, 0.0186970, 0.0186939, 0.0187570, 0.0188908, 0.0190787, 0.0192871, 0.0194742, 0.0196024, 0.0196502, 0.0196186, 0.0195303, 0.0194188, 0.0193158, 0.0192439, 0.0192150, 0.0192307, 0.0192834, 0.0193578, 0.0194347
-0.0204032,-0.0191768,-0.0181204,-0.0172048,-0.0163224,-0.0153403,-0.0141426,-0.0126536,-0.0108431,-0.0087174,-0.0063073,-0.0036580,-0.0008252, 0.0021237, 0.0051064, 0.0080267, 0.0107820, 0.0132787, 0.0154473, 0.0172487, 0.0186752, 0.0197445, 0.0204890, 0.0209438, 0.0211393, 0.0211055, 0.0208805, 0.0205153, 0.0200708, 0.0196116, 0.0191976, 0.0188768, 0.0186794, 0.0186211, 0.0187114, 0.0189565, 0.0193498, 0.0198538, 0.0203955, 0.0208827, 0.0212363, 0.0214176, 0.0214350, 0.0213342, 0.0211778, 0.0210280, 0.0209351, 0.0209320, 0.0210286, 0.0212097, 0.0214382, 0.0216674, 0.0218548, 0.0219756, 0.0220287, 0.0220350, 0.0220249, 0.0220256, 0.0220539, 0.0221163, 0.0222111, 0.0223305, 0.0224624, 0.0225924
-0.0207502,-0.0190892,-0.0175955,-0.0162497,-0.0149578,-0.0136000,-0.0120696,-0.0102953,-0.0082465,-0.0059251,-0.0033542,-0.0005694, 0.0023826, 0.0054412, 0.0085285, 0.0115492, 0.0143992, 0.0169820, 0.0192233, 0.0210789, 0.0225355, 0.0236065, 0.0243226, 0.0247205, 0.0248347, 0.0247010, 0.0243626, 0.0238752, 0.0233034, 0.0227151, 0.0221732, 0.0217278, 0.0214114, 0.0212419, 0.0212303, 0.0213837, 0.0216943, 0.0221233, 0.0225954, 0.0230166, 0.0233062, 0.0234231, 0.0233744, 0.0232058, 0.0229825, 0.0227710, 0.0226265, 0.0225852, 0.0226585, 0.0228303, 0.0230623, 0.0233064, 0.0235192, 0.0236750, 0.0237725, 0.0238312, 0.0238795, 0.0239417, 0.0240314, 0.0241521, 0.0242998, 0.0244665, 0.0246410, 0.0248117
-0.0211426,-0.0192204,-0.0174542,-0.0158272,-0.0142540,-0.0126266,-0.0108486,-0.0088571,-0.0066260,-0.0041588,-0.0014783, 0.0013812, 0.0043746, 0.0074431, 0.0105113, 0.0134879, 0.0162748, 0.0187828, 0.0209450, 0.0227241, 0.0241122, 0.0251262, 0.0257991, 0.0261685, 0.0262692, 0.0261355, 0.0258079, 0.0253372, 0.0247837, 0.0242110, 0.0236793, 0.0232367, 0.0229149, 0.0227311, 0.0226954, 0.0228133, 0.0230755, 0.0234435, 0.0238454, 0.0241933, 0.0244133, 0.0244701, 0.0243741, 0.0241717, 0.0239270, 0.0237040, 0.0235541, 0.0235088, 0.0235753, 0.0237358, 0.0239525, 0.0241799, 0.0243781, 0.0245242, 0.0246179, 0.0246782, 0.0247327, 0.0248049, 0.0249083, 0.0250459, 0.0252133, 0.0254017, 0.0255990, 0.0257929
-0.0215315,-0.0195575,-0.0177200,-0.0159962,-0.0143039,-0.0125439,-0.0106316,-0.0085155,-0.0061789,-0.0036337,-0.0009101, 0.0019500, 0.0048950, 0.0078621, 0.0107766, 0.0135543, 0.0161107, 0.0183743, 0.0202984, 0.0218650, 0.0230829, 0.0239806, 0.0245973, 0.0249709, 0.0251322, 0.0251066, 0.0249227, 0.0246176, 0.0242379, 0.0238360, 0.0234628, 0.0231605, 0.0229563, 0.0228639, 0.0228898, 0.0230354, 0.0232896, 0.0236164, 0.0239527, 0.0242248, 0.0243748, 0.0243810, 0.0242619, 0.0240654, 0.0238505, 0.0236712, 0.0235660, 0.0235536, 0.0236318, 0.0237793, 0.0239613, 0.0241392, 0.0242811, 0.0243700, 0.0244083, 0.0244156, 0.0244198, 0.0244460, 0.0245105, 0.0246193, 0.0247691, 0.0249499, 0.0251466, 0.0253432
-0.0218761,-0.0200699,-0.0183734,-0.0167501,-0.0151146,-0.0133737,-0.0114544,-0.0093189,-0.0069648,-0.0044182,-0.0017243, 0.0010593, 0.0038664, 0.0066246, 0.0092582, 0.0116929, 0.0138640, 0.0157276, 0.0172685, 0.0184994, 0.0194557, 0.0201851, 0.0207364, 0.0211475, 0.0214405, 0.0216252, 0.0217101, 0.0217101, 0.0216505, 0.0215649, 0.0214901, 0.0214579, 0.0214882, 0.0215883, 0.0217585, 0.0219944, 0.0222824, 0.0225912, 0.0228716, 0.0230713, 0.0231562, 0.0231254, 0.0230101, 0.0228597, 0.0227248, 0.0226423, 0.0226297, 0.0226855, 0.0227932, 0.0229269, 0.0230569, 0.0231556, 0.0232029, 0.0231904, 0.0231250, 0.0230277, 0.0229278, 0.0228543, 0.0228294, 0.0228647, 0.0229601, 0.0231040, 0.0232763, 0.0234543
-0.0221387,-0.0206962,-0.0193322,-0.0179897,-0.0165749,-0.0149970,-0.0131937,-0.0111423,-0.0088575,-0.0063842,-0.0037885,-0.0011504, 0.0014433, 0.0039060, 0.0061596, 0.0081408, 0.0098099, 0.0111575, 0.0122076, 0.0130123, 0.0136409, 0.0141657, 0.0146478, 0.0151243, 0.0156054, 0.0160802, 0.0165310, 0.0169442, 0.0173177, 0.0176617, 0.0179944, 0.0183344, 0.0186917, 0.0190655, 0.0194475, 0.0198262, 0.0201855, 0.0205004, 0.0207390, 0.0208755, 0.0209055, 0.0208540, 0.0207674, 0.0206977, 0.0206838, 0.0207407, 0.0208587, 0.0210105, 0.0211623, 0.0212828, 0.0213487, 0.0213461, 0.0212696, 0.0211216, 0.0209143, 0.0206709, 0.0204234, 0.0202063, 0.0200501, 0.0199745, 0.0199836, 0.0200645, 0.0201903, 0.0203296
-0.0222746,-0.0213408,-0.0204527,-0.0195302,-0.0184666,-0.0171703,-0.0155879,-0.0137110,-0.0115724,-0.0092377,-0.0067972,-0.0043567,-0.0020272, 0.0000880, 0.0019069, 0.0033779, 0.0044878, 0.0052642, 0.0057740, 0.0061120, 0.0063846, 0.0066912, 0.0071063, 0.0076661, 0.0083670, 0.0091750, 0.0100433, 0.0109272, 0.0117948, 0.0126302, 0.0134314, 0.0142018, 0.0149403, 0.0156367, 0.0162733, 0.0168308, 0.0172906, 0.0176347, 0.0178503, 0.0179398, 0.0179309, 0.0178759, 0.0178383, 0.0178723, 0.0180042, 0.0182249, 0.0184948, 0.0187587, 0.0189638, 0.0190731, 0.0190703, 0.0189561, 0.0187406, 0.0184378, 0.0180656, 0.0176501, 0.0172266, 0.0168366, 0.0165203, 0.0163065, 0.0162045, 0.0162000, 0.0162592, 0.0163404
-0.0222339,-0.0218898,-0.0215620,-0.0211466,-0.0205224,-0.0195943,-0.0183141,-0.0166853,-0.0147566,-0.0126139,-0.0103709,-0.0081594,-0.0061148,-0.0043573,-0.0029736,-0.0020047,-0.0014397,-0.0012159,-0.0012263,-0.0013355,-0.0014017,-0.0012995,-0.0009419,-0.0002934, 0.0006291, 0.0017694, 0.0030530, 0.0044056, 0.0057667, 0.0070954, 0.0083696, 0.0095777, 0.0107074, 0.0117384, 0.0126442, 0.0133980, 0.0139787, 0.0143756, 0.0145934, 0.0146612, 0.0146362, 0.0145967, 0.0146222, 0.0147688, 0.0150514, 0.0154378, 0.0158605, 0.0162378, 0.0164989, 0.0166011, 0.0165341, 0.0163117, 0.0159581, 0.0154979, 0.0149549, 0.0143581, 0.0137470, 0.0131704, 0.0126784, 0.0123092, 0.0120771, 0.0119672, 0.0119386, 0.0119405
-0.0219703,-0.0222362,-0.0224959,-0.0226257,-0.0224899,-0.0219867,-0.0210688,-0.0197465,-0.0180802,-0.0161715,-0.0141542,-0.0121824,-0.0104125,-0.0089799,-0.0079761,-0.0074350,-0.0073268,-0.0075614,-0.0080000,-0.0084748,-0.0088154,-0.0088755,-0.0085574,-0.0078264,-0.0067097,-0.0052813,-0.0036378,-0.0018773,-0.0000836, 0.0016814, 0.0033784, 0.0049825, 0.0064706, 0.0078136, 0.0089768, 0.0099275, 0.0106430, 0.0111181, 0.0113719, 0.0114540, 0.0114448, 0.0114428, 0.0115401, 0.0117949, 0.0122130, 0.0127447, 0.0133003, 0.0137774, 0.0140906, 0.0141919, 0.0140743, 0.0137609, 0.0132861, 0.0126823, 0.0119785, 0.0112071, 0.0104120, 0.0096492, 0.0089776, 0.0084435, 0.0080664, 0.0078307, 0.0076906, 0.0075877
-0.0214450,-0.0222917,-0.0231207,-0.0237947,-0.0241654,-0.0241214,-0.0236102,-0.0226419,-0.0212816,-0.0196403,-0.0178650,-0.0161254,-0.0145931,-0.0134143,-0.0126859,-0.0124388,-0.0126335,-0.0131648,-0.0138753,-0.0145784,-0.0150864,-0.0152401,-0.0149352,-0.0141366,-0.0128777,-0.0112425,-0.0093405,-0.0072838,-0.0051710,-0.0030776,-0.0010553, 0.0008602, 0.0026372, 0.0042392, 0.0056258, 0.0067602, 0.0076192, 0.0082012, 0.0085331, 0.0086763, 0.0087237, 0.0087850, 0.0089594, 0.0093067, 0.0098285, 0.0104656, 0.0111163, 0.0116665, 0.0120220, 0.0121302, 0.0119839, 0.0116091, 0.0110441, 0.0103254, 0.0094853, 0.0085600, 0.0075981, 0.0066619, 0.0058169, 0.0051160, 0.0045821, 0.0042002, 0.0039223, 0.0036854
-0.0206240,-0.0219887,-0.0233379,-0.0245291,-0.0254037,-0.0258377,-0.0257669,-0.0251926,-0.0241762,-0.0228294,-0.0213043,-0.0197771,-0.0184263,-0.0174043,-0.0168123,-0.0166843,-0.0169821,-0.0176008,-0.0183818,-0.0191364,-0.0196743,-0.0198339,-0.0195089,-0.0186637,-0.0173314,-0.0155969,-0.0135706,-0.0113666,-0.0090863,-0.0068101,-0.0045958,-0.0024855,-0.0005173, 0.0012676, 0.0028256, 0.0041190, 0.0051249, 0.0058427, 0.0063001, 0.0065580, 0.0067087, 0.0068616, 0.0071162, 0.0075333, 0.0081154, 0.0088047, 0.0095001, 0.0100874, 0.0104709, 0.0105948, 0.0104475, 0.0100499, 0.0094370, 0.0086438, 0.0077041, 0.0066579, 0.0055587, 0.0044734, 0.0034719, 0.0026100, 0.0019131, 0.0013681, 0.0009275, 0.0005284
-0.0194877,-0.0212926,-0.0230982,-0.0247659,-0.0261299,-0.0270505,-0.0274450,-0.0272977,-0.0266572,-0.0256276,-0.0243564,-0.0230169,-0.0217858,-0.0208157,-0.0202117,-0.0200163,-0.0202048,-0.0206880,-0.0213248,-0.0219425,-0.0223637,-0.0224357,-0.0220557,-0.0211866,-0.0198560,-0.0181391,-0.0161354,-0.0139474,-0.0116676,-0.0093711,-0.0071145,-0.0049422,-0.0028952,-0.0010170, 0.0006491, 0.0020673, 0.0032168, 0.0040951, 0.0047224, 0.0051473, 0.0054474, 0.0057194, 0.0060557, 0.0065171, 0.0071129, 0.0077971, 0.0084826, 0.0090673, 0.0094623, 0.0096103, 0.0094911, 0.0091131, 0.0084997, 0.0076794, 0.0066852, 0.0055604, 0.0043632, 0.0031635, 0.0020321, 0.0010249, 0.0001683,-0.0005484,-0.0011681,-0.0017494
-0.0180645,-0.0202334,-0.0224318,-0.0245323,-0.0263642,-0.0277703,-0.0286435,-0.0289444,-0.0287017,-0.0280041,-0.0269866,-0.0258112,-0.0246450,-0.0236356,-0.0228910,-0.0224668,-0.0223613,-0.0225157,-0.0228218,-0.0231384,-0.0233152,-0.0232178,-0.0227524,-0.0218801,-0.0206181,-0.0190240,-0.0171755,-0.0151525,-0.0130277,-0.0108620,-0.0087046,-0.0065971,-0.0045807,-0.0026980,-0.0009894, 0.0005145, 0.0017957, 0.0028479, 0.0036772, 0.0043090, 0.0047943, 0.0052064, 0.0056241, 0.0061071, 0.0066759, 0.0073051, 0.0079327, 0.0084793, 0.0088700, 0.0090484, 0.0089826, 0.0086625, 0.0080936, 0.0072932, 0.0062913, 0.0051343, 0.0038840, 0.0026115, 0.0013856, 0.0002594,-0.0007414,-0.0016237,-0.0024234,-0.0031908
-0.0164661,-0.0189360,-0.0214722,-0.0239631,-0.0262343,-0.0281098,-0.0294557,-0.0302046,-0.0303614,-0.0299950,-0.0292228,-0.0281901,-0.0270493,-0.0259393,-0.0249700,-0.0242129,-0.0236952,-0.0233967,-0.0232521,-0.0231622,-0.0230121,-0.0226926,-0.0221219,-0.0212603,-0.0201119,-0.0187123,-0.0171109,-0.0153580,-0.0134996,-0.0115764,-0.0096249,-0.0076807,-0.0057820,-0.0039685,-0.0022750,-0.0007254, 0.0006666, 0.0018891, 0.0029302, 0.0037856, 0.0044720, 0.0050330, 0.0055293, 0.0060182, 0.0065339, 0.0070763, 0.0076149, 0.0080996, 0.0084743, 0.0086857, 0.0086893, 0.0084538, 0.0079636, 0.0072219, 0.0062542, 0.0051088, 0.0038504, 0.0025494, 0.0012704, 0.0000615,-0.0010530,-0.0020762,-0.0030350,-0.0039695
